country,year,gdp,population,unemployment,gdp_growth,gdp_per_capita,growth_category,decade,population_growth,gdp_category
East Asia & Pacific (excluding high income),2023,21644412635340.6,2137527754.0,3.97712381690091,5.25527986417276,10125.909520864448,High,2020,0.18594955104735966,Low GDP
East Asia & Pacific (excluding high income),2024,22260810771875.1,2141122258.0,3.91370991631764,4.96144388249688,10396.795740505118,Medium,2020,0.168161746357387,Low GDP
Euro area,1960,251618036413.213,270148970.0,6.06402519158205,4.01863104412614,931.4047594303729,Medium,1960,0.0,Low GDP
Euro area,1961,280078203910.322,272472951.0,6.06402519158205,5.74272260133392,1027.9119555992993,High,1960,0.8602590637306617,Low GDP
Euro area,1962,309694923223.855,274815182.0,6.06402519158205,5.76035075580823,1126.9207216646967,High,1960,0.8596196398225286,Low GDP
Euro area,1963,340786490149.599,277205348.0,6.06402519158205,4.87497330060114,1229.3647745555002,Medium,1960,0.8697357921077398,Low GDP
Euro area,1964,377598986539.21,279621056.0,6.06402519158205,5.86676479936143,1350.395395614306,High,1960,0.8714507196304178,Low GDP
Euro area,1965,412774576471.606,282028347.0,6.06402519158205,5.04487357895862,1463.592510690445,High,1960,0.8609119193083936,Low GDP
Euro area,1966,446517615235.836,284299197.0,6.06402519158205,4.38855362726088,1570.5904903974667,Medium,1960,0.8051850192207777,Low GDP
Euro area,1967,474428505593.993,286298506.0,6.06402519158205,3.44115776699263,1657.1113563337735,Medium,1960,0.7032411702520669,Low GDP
Euro area,1968,509988879945.715,288206171.0,6.06402519158205,5.67871727264946,1769.5279673443044,High,1960,0.6663202776196142,Low GDP
Euro area,1969,569734708021.535,290179378.0,6.06402519158205,7.13070221765958,1963.3879979628844,High,1960,0.6846511971459579,Low GDP
Euro area,1970,645500835842.668,291834356.0,6.06402519158205,5.60933026681403,2211.8740394042843,High,1970,0.570329294730243,Low GDP
Euro area,1971,731657047532.379,293516097.0,6.06402519158205,3.75772120966747,2492.7322726439056,Medium,1970,0.5762655991058185,Low GDP
Euro area,1972,883626753918.737,295527442.0,6.06402519158205,4.89280729363637,2989.998992779618,Medium,1970,0.6852588394836934,Low GDP
Euro area,1973,1146929346320.65,297413652.0,6.06402519158205,6.11832599882007,3856.3439795314102,High,1970,0.6382520645916934,Low GDP
Euro area,1974,1300640475270.6,299065145.0,6.06402519158205,3.23081305355063,4349.020596400828,Medium,1970,0.5552848663449961,Low GDP
Euro area,1975,1507769269988.61,300516726.0,6.06402519158205,-0.769015578282421,5017.255744988417,Low,1970,0.48537284410057335,Low GDP
Euro area,1976,1573201555133.45,301804324.0,6.06402519158205,5.02556006606657,5212.654127292921,High,1970,0.42846134294700633,Low GDP
Euro area,1977,1790121849729.2,303021757.0,6.06402519158205,3.10171859318331,5907.568708768327,Medium,1970,0.40338487661959466,Low GDP
Euro area,1978,2191877722237.84,304275086.0,6.06402519158205,3.1120514104376,7203.605628880966,Medium,1970,0.41361023459447477,Low GDP
Euro area,1979,2655412251166.7,305541545.0,6.06402519158205,3.90271291263598,8690.838593379176,Medium,1970,0.4162217211566288,Low GDP
Euro area,1980,2973694924193.75,306894340.0,6.06402519158205,2.18187191469465,9689.637561232801,Medium,1980,0.4427532105331311,Low GDP
Euro area,1981,2583763815177.7,308127421.0,6.06402519158205,0.545418159882544,8385.374488230635,Low,1980,0.4017933338229751,Low GDP
Euro area,1982,2500976094855.11,308901125.0,6.06402519158205,0.6887772204214,8096.364475380625,Low,1980,0.25109871672213124,Low GDP
Euro area,1983,2440096224414.65,309543455.0,6.06402519158205,1.39550388752609,7882.887475086979,Low,1980,0.20794032394670925,Low GDP
Euro area,1984,2341108054746.11,310046458.0,6.06402519158205,2.40456528995527,7550.829865458775,Medium,1980,0.16249834776833616,Low GDP
Euro area,1985,2404986753295.59,310617659.0,6.06402519158205,2.3047536400225,7742.595063777716,Medium,1980,0.1842307774404528,Low GDP
Euro area,1986,3377295853623.19,311372728.0,6.06402519158205,2.5193819941004,10846.472892202653,Medium,1980,0.24308630823850486,Low GDP
Euro area,1987,4177529771751.75,312223048.0,6.06402519158205,2.53252434854276,13379.95320496567,Medium,1980,0.27308750045700325,Low GDP
Euro area,1988,4594903614804.26,313272522.0,6.06402519158205,4.31831021258773,14667.432641297088,Medium,1980,0.3361295736245662,Low GDP
Euro area,1989,4693107413339.75,314634075.0,6.06402519158205,4.11112075365263,14916.081207478084,Medium,1980,0.4346225424775696,Low GDP
Euro area,1990,5905615266811.65,316087007.0,6.06402519158205,3.59125766124586,18683.511615558593,Medium,1990,0.46178469385427245,Low GDP
Euro area,1991,6127707302712.63,317407910.0,8.31633202176857,2.36339610868586,19305.465017278962,Medium,1990,0.4178922166199639,Low GDP
Euro area,1992,6750506224912.11,318742973.0,8.93072986689998,1.12209067760165,21178.52563580158,Low,1990,0.42061428147772695,Low GDP
Euro area,1993,6180487033219.2,320053176.0,10.691650859096,-0.682682169925428,19310.813004458985,Low,1990,0.4110531402993445,Low GDP
Euro area,1994,6531158637825.7,321024031.0,11.7377677754957,2.51527168695237,20344.765522633727,Medium,1990,0.3033417796797666,Low GDP
Euro area,1995,7540043718350.13,321808185.0,11.4189986140193,2.46938801978264,23430.242205772764,Medium,1990,0.24426644870083614,Low GDP
Euro area,1996,7629501026055.96,322568383.0,11.6258748533766,1.74279875100405,23652.35227054463,Low,1990,0.23622705556727297,Low GDP
Euro area,1997,6977670410602.33,323306275.0,11.6224406312296,2.76386635331764,21582.230071477363,Medium,1990,0.2287552156033934,Low GDP
Euro area,1998,7174357611624.96,323976358.0,11.205669738695,3.00046427355869,22144.694927476652,Medium,1990,0.2072595095780283,Low GDP
Euro area,1999,7148860255013.26,324781951.0,10.4542821601684,3.00994305317883,22011.260887503136,Medium,1990,0.2486579591712168,Low GDP
Euro area,2000,6528628817962.73,325789631.0,9.47321124385057,3.90141358203564,20039.400265512842,Medium,2000,0.31026354663408195,Low GDP
Euro area,2001,6631899417554.06,326861195.0,8.41956121583543,2.18509855153397,20289.650527509268,Medium,2000,0.3289128621776216,Low GDP
Euro area,2002,7241862819845.99,328469678.0,8.68085523881314,0.946766858097888,22047.279566079127,Low,2000,0.4920997122341175,Low GDP
Euro area,2003,8921228124667.76,330286340.0,9.0218414865169,0.75319113715031,27010.587615181907,Low,2000,0.5530684022529542,Low GDP
Euro area,2004,10231007049211.6,332140117.0,9.2907687105215,2.31187462582069,30803.28609991909,Medium,2000,0.5612635993362591,Low GDP
Euro area,2005,10611825457675.7,333897752.0,9.15007509419852,1.77166717086934,31781.66188335314,Low,2000,0.5291847958251994,Low GDP
Euro area,2006,11288300255552.1,335499702.0,8.42956606287314,3.32457136193729,33646.23034911697,Medium,2000,0.4797726221289489,Low GDP
Euro area,2007,13000311540976.4,337282985.0,7.53715996964668,3.01116848351764,38544.22582561169,Medium,2000,0.5315304274100319,Low GDP
Euro area,2008,14295718485782.5,338978475.0,7.54425138527358,0.410531246374063,42172.938815016205,Low,2000,0.5026906412133325,Low GDP
Euro area,2009,13083077526585.9,340136844.0,9.63334626391305,-4.48276627207102,38464.158639003246,Low,2000,0.3417234678396719,Low GDP
Euro area,2010,12784744616370.5,341002804.0,10.1740194070287,2.11823129195227,37491.61140730825,Medium,2010,0.2545916490011235,Low GDP
Euro area,2011,13808563263632.6,340367367.0,10.2604549448738,1.7775447306567,40569.586283612785,Low,2010,-0.186343629010155,Low GDP
Euro area,2012,12784947379630.9,341100659.0,11.4157094775581,-0.920856755560266,37481.45024730339,Low,2010,0.21544133518534014,Low GDP
Euro area,2013,13357283141903.1,341639530.0,11.9997144514046,-0.166724880410968,39097.59254704249,Low,2010,0.15798005245131197,Low GDP
Euro area,2014,13682058707498.0,342228563.0,11.6246613617345,1.45587546223307,39979.300931401216,Low,2010,0.1724135962837714,Low GDP
Euro area,2015,11829834353286.1,343180482.0,10.881412988039,2.14365367393994,34471.17471350279,Medium,2010,0.27815299566331664,Low GDP
Euro area,2016,12123283574466.5,344132977.0,10.0320372944587,1.80158112775391,35228.4854539427,Low,2010,0.277549292561452,Low GDP
Euro area,2017,12841960349280.8,344810179.0,9.06848085645283,2.62262590499378,37243.56510159986,Medium,2010,0.1967849771049357,Low GDP
Euro area,2018,13871778197583.7,345864630.0,8.145745207482,1.77991130879937,40107.53628546434,Low,2010,0.3058062273735729,Low GDP
Euro area,2019,13589774677631.3,346496601.0,7.50763908569826,1.62263181033828,39220.51367433558,Low,2010,0.18272206672305114,Low GDP
Euro area,2020,13267554461613.6,346986142.0,7.83444210222942,-6.05674425052126,38236.55430485059,Low,2020,0.14128305980121159,Low GDP
Euro area,2021,14924551716260.4,347207191.0,7.74091996942336,6.43713755486188,42984.5697414153,High,2020,0.06370542602245344,Low GDP
Euro area,2022,14488160081806.7,348200155.0,6.77735729230381,3.6592192433758,41608.712327559704,Medium,2020,0.2859860123116009,Low GDP
Euro area,2023,15854782417877.0,349762722.0,6.56284141881272,0.473405522226571,45330.10930157674,Low,2020,0.44875540046787066,Low GDP
Euro area,2024,16485444160371.0,351161936.0,6.38633268588582,0.911910157337687,46945.41882344276,Low,2020,0.40004663504420446,Low GDP
Europe & Central Asia,1960,426666341076.386,667887356.0,6.06402519158205,4.01863104412614,638.8297925442175,Medium,1960,0.0,Low GDP
Europe & Central Asia,1961,469524853748.684,675548634.0,6.06402519158205,5.18994916603572,695.0274637794383,High,1960,1.1470913367612745,Low GDP
Europe & Central Asia,1962,513405546288.519,683341199.0,6.06402519158205,4.69593084024693,751.3165414873793,Medium,1960,1.1535165061113961,Low GDP
Europe & Central Asia,1963,561372802906.338,691189404.0,6.06402519158205,4.85849890387217,812.1837511651698,Medium,1960,1.1485045847499098,Low GDP
Europe & Central Asia,1964,620449239016.733,699058435.0,6.06402519158205,5.85324353982864,887.5498927592985,High,1960,1.1384767987560274,Low GDP
Europe & Central Asia,1965,676603823141.806,706683416.0,6.06402519158205,4.45710777588179,957.4355472660561,Medium,1960,1.0907501602494873,Low GDP
Europe & Central Asia,1966,731699507285.095,713443573.0,6.06402519158205,3.79673811320463,1025.5884767569348,Medium,1960,0.9566033172625055,Low GDP
Europe & Central Asia,1967,777321336439.052,720146318.0,6.06402519158205,3.44933543003168,1079.3936135059876,Medium,1960,0.9394919589527317,Low GDP
Europe & Central Asia,1968,818734190049.157,726634174.0,6.06402519158205,5.4190381748644,1126.748808884341,High,1960,0.9009080290819371,Low GDP
Europe & Central Asia,1969,907972467404.46,733044421.0,6.06402519158205,5.94394833600084,1238.6322593736238,High,1960,0.8821835291220381,Low GDP
Europe & Central Asia,1970,1020812176391.15,738724073.0,6.06402519158205,4.99615279211018,1381.8585500342156,Medium,1970,0.7748032502930657,Low GDP
Europe & Central Asia,1971,1152050722008.06,744432963.0,6.06402519158205,3.46871394454713,1547.5546882897231,Medium,1970,0.7728041103108874,Low GDP
Europe & Central Asia,1972,1381315333741.31,750728655.0,6.06402519158205,4.55639481197365,1839.9661775815791,Medium,1970,0.8457030132879906,Low GDP
Europe & Central Asia,1973,1757146541396.18,756775460.0,6.06402519158205,5.99408843142746,2321.8862585689285,High,1970,0.8054581318732268,Low GDP
Europe & Central Asia,1974,1985792691039.95,762546552.0,6.06402519158205,2.32742043532599,2604.159294710115,Medium,1970,0.7625897383088942,Low GDP
Europe & Central Asia,1975,2319533111918.75,768080678.0,6.06402519158205,-0.677003632632989,3019.908166364198,Low,1970,0.7257427084923718,Low GDP
Europe & Central Asia,1976,2411368600960.78,773619713.0,6.06402519158205,4.38659610966114,3116.9947720305568,Medium,1970,0.7211527589032762,Low GDP
Europe & Central Asia,1977,2728001349943.93,779117798.0,6.06402519158205,2.87364392142553,3501.3978078112523,Medium,1970,0.7106960833093368,Low GDP
Europe & Central Asia,1978,3344297397044.39,784556247.0,6.06402519158205,2.98824092089004,4262.661102798395,Medium,1970,0.6980265389855633,Low GDP
Europe & Central Asia,1979,4077590131182.29,789862141.0,6.06402519158205,3.56672612111721,5162.407361390789,Medium,1970,0.6762923653069741,Low GDP
Europe & Central Asia,1980,4609261411538.91,795362835.0,6.06402519158205,1.46944077297917,5795.168203375897,Low,1980,0.6964119071507735,Low GDP
Europe & Central Asia,1981,4105756738593.04,800542417.0,6.06402519158205,0.44062873926876,5128.71854308382,Low,1980,0.6512225329210919,Low GDP
Europe & Central Asia,1982,3957248458690.98,805247476.0,6.06402519158205,0.964376127224284,4914.325814901381,Low,1980,0.5877338789407327,Low GDP
Europe & Central Asia,1983,3837932762271.18,809947364.0,6.06402519158205,1.86219157311771,4738.496515770104,Low,1980,0.583657588515063,Low GDP
Europe & Central Asia,1984,3689517973067.83,814856984.0,6.06402519158205,2.73236387140838,4527.810456942503,Medium,1980,0.6061653161945513,Low GDP
Europe & Central Asia,1985,3817565719211.52,819874109.0,6.06402519158205,2.68190012683782,4656.282808915387,Medium,1980,0.6157062034827021,Low GDP
Europe & Central Asia,1986,5207541274400.02,825034695.0,6.06402519158205,2.88284689378267,6311.905797367734,Medium,1980,0.629436390703253,Low GDP
Europe & Central Asia,1987,6431748582275.97,830294805.0,6.06402519158205,2.96528598492911,7746.343278970618,Medium,1980,0.6375622785172785,Low GDP
Europe & Central Asia,1988,7161818798652.39,835601587.0,6.06402519158205,4.10305833087841,8570.853514490022,Medium,1980,0.6391443097129912,Low GDP
Europe & Central Asia,1989,7257702652999.89,840881506.0,6.06402519158205,3.47734692779842,8631.064663943138,Medium,1980,0.6318703892073785,Low GDP
Europe & Central Asia,1990,8870877140631.39,845290251.0,6.06402519158205,2.30270558539945,10494.474685040926,Medium,1990,0.5243003881690855,Low GDP
Europe & Central Asia,1991,9137253599154.57,849169385.0,6.89908680494163,0.16141809320149,10760.224945173419,Low,1990,0.45891147986278913,Low GDP
Europe & Central Asia,1992,9787841972924.51,852664501.0,7.50363987800311,-0.588940494713881,11479.124510807458,Low,1990,0.41159232324419204,Low GDP
Europe & Central Asia,1993,8995004729126.83,855554222.0,8.65755617021955,-0.633345157903491,10513.658278840017,Low,1990,0.3389048091730018,Low GDP
Europe & Central Asia,1994,9408650267542.72,857724587.0,9.65148359317699,1.40490993056328,10969.3139384644,Low,1990,0.2536794213844784,Low GDP
Europe & Central Asia,1995,10942224071349.1,859504754.0,9.9311190228704,2.32351151202681,12730.847642698553,Medium,1990,0.20754529215798456,Low GDP
Europe & Central Asia,1996,11170753659602.9,861073426.0,10.2686228030506,1.80955320967729,12973.055865276348,Low,1990,0.1825088218185611,Low GDP
Europe & Central Asia,1997,10606870959652.7,862335057.0,10.5181612217563,3.09035472082593,12300.173666316223,Medium,1990,0.1465183992334751,Low GDP
Europe & Central Asia,1998,10802596787884.9,863317613.0,10.6928774380072,2.5758562475573,12512.888217751328,Medium,1990,0.1139413261729505,Low GDP
Europe & Central Asia,1999,10693108477805.9,864306932.0,10.5851773676979,2.90156722904513,12371.887904522673,Medium,1990,0.11459502100996666,Low GDP
Europe & Central Asia,2000,10084357140368.8,865392479.0,9.68483091902418,4.40863983120383,11652.92902940609,Medium,2000,0.12559739599542485,Low GDP
Europe & Central Asia,2001,10189029938417.1,866590696.0,9.0564200675213,2.22899478180145,11757.603659314038,Medium,2000,0.13845937295233757,Low GDP
Europe & Central Asia,2002,11156577456679.8,868234843.0,9.07870920871455,1.56278535307663,12849.723259355304,Low,2000,0.18972590031129943,Low GDP
Europe & Central Asia,2003,13567083586398.5,870529446.0,9.11346744115473,1.82628001807387,15584.864646150638,Low,2000,0.2642836806769244,Low GDP
Europe & Central Asia,2004,15814841560656.9,873069464.0,9.05651425282142,3.17874600502029,18114.070200325892,Medium,2000,0.2917785276157048,Low GDP
Europe & Central Asia,2005,16835012218380.2,875563919.0,8.7318165816003,2.72418898336035,19227.62216790274,Medium,2000,0.2857109431558369,Low GDP
Europe & Central Asia,2006,18236819891061.4,878166933.0,8.17297527475334,3.88577021359424,20766.917092585856,Medium,2000,0.29729571348404704,Low GDP
Europe & Central Asia,2007,21308302318715.6,880656346.0,7.24696438985174,3.69073242253705,24195.933425676583,Medium,2000,0.28347833497848196,Low GDP
Europe & Central Asia,2008,23453627549028.2,884224673.0,7.16897078667497,1.02477232584393,26524.511546883965,Low,2000,0.40518949488157485,Low GDP
Europe & Central Asia,2009,20648444471712.4,887741128.0,9.05895187341577,-4.43157190260722,23259.53346132725,Low,2000,0.3976879527766819,Low GDP
